DZY, Rakan, Guardian, Redemption, Remnant of the Watchers, Knight's Vow, Control Ward, Kindlegem, Boots of Mobility
Ninjabadgerx, Akali, Dark Harvest, Sorcerer's Shoes, Lich Bane, Needlessly Large Rod, Poro-Snax, Hextech Gunblade, 
yelanhui, Fizz, Electrocute, Doran's Ring, Hextech Protobelt-01, Refillable Potion, The Dark Seal, Sorcerer's Shoes, 
yelanhui, Rengar, Hail of Blades, Youmuu's Ghostblade, Tiamat, Hunter's Machete, Duskblade of Draktharr, Boots of Mobility, Serrated Dirk
yelanhui, Rengar, Fleet Footwork, Doran's Shield, Refillable Potion, Death's Dance, Ninja Tabi, Brawler's Gloves, Dagger
yelanhui, Qiyana, Electrocute, Doran's Shield, Health Potion, , , , 
yelanhui, Lucian, Press the Attack, Doran's Blade, Blade of the Ruined King, The Black Cleaver, Berserker's Greaves, Phantom Dancer, Chain Vest
yelanhui, Mordekaiser, Conqueror, Doran's Shield, Zhonya's Hourglass, Ninja Tabi, Oblivion Orb, Nashor's Tooth, 
yelanhui, Darius, Conqueror, Doran's Shield, Health Potion, , , , 
yelanhui, Gangplank, Kleptomancy, Trinity Force, Refillable Potion, Guardian Angel, Ninja Tabi, Last Whisper, Pickaxe
yelanhui, Aatrox, Conqueror, Doran's Blade, Spirit Visage, Mercury's Treads, Death's Dance, Chain Vest, B. F. Sword
yelanhui, Varus, Arcane Comet, Youmuu's Ghostblade, Duskblade of Draktharr, Pickaxe, Doran's Ring, Mercury's Treads, Serrated Dirk
dapupupupu, Brand, Arcane Comet, Luden's Echo, Liandry's Torment, Sorcerer's Shoes, Poro-Snax, Rylai's Crystal Scepter, Oblivion Orb
dapupupupu, Vel'Koz, Arcane Comet, Broken Stopwatch, Void Staff, Sorcerer's Shoes, Poro-Snax, Luden's Echo, Liandry's Torment, Seeker's Armguard
dapupupupu, Annie, Arcane Comet, Luden's Echo, Hextech Protobelt-01, Zhonya's Hourglass, Poro-Snax, Giant's Belt, Rod of Ages (Quick Charge), Mercury's Treads
dapupupupu, Lux, Arcane Comet, Ardent Censer, Stopwatch, Rabadon's Deathcap, Poro-Snax, Luden's Echo, Morellonomicon, Seeker's Armguard
dapupupupu, Teemo, Arcane Comet, Sorcerer's Shoes, Hextech Protobelt-01, Liandry's Torment, Poro-Snax, Luden's Echo, Needlessly Large Rod, Needlessly Large Rod
dapupupupu, Teemo, Arcane Comet, Luden's Echo, Sorcerer's Shoes, Nashor's Tooth, Poro-Snax, Liandry's Torment, Needlessly Large Rod, Oblivion Orb
dapupupupu, Blitzcrank, Arcane Comet, Rod of Ages (Quick Charge), Locket of the Iron Solari, Mercury's Treads, Poro-Snax, Zeke's Convergence, Spectre's Cowl
dapupupupu, Annie, Arcane Comet, Luden's Echo, Zhonya's Hourglass, Sorcerer's Shoes, Poro-Snax, Void Staff, Rod of Ages (Quick Charge), Needlessly Large Rod
dapupupupu, Nami, Arcane Comet, Tear of the Goddess (Quick Charge), Lost Chapter, Mercury's Treads, Poro-Snax, Banshee's Veil, Redemption
dapupupupu, Zyra, Arcane Comet, Luden's Echo, Sorcerer's Shoes, Rylai's Crystal Scepter, Poro-Snax, Liandry's Torment, Blasting Wand, Amplifying Tome
Slippre, Nautilus, Grasp of the Undying, Infernal Mask, Mercury's Treads, Thornmail, Poro-Snax, Sunfire Cape, Warmog's Armor, Warden's Mail
Slippre, Garen, Grasp of the Undying, Ravenous Hydra, Mercury's Treads, Infinity Edge, Poro-Snax, The Black Cleaver, 
Slippre, Annie, Arcane Comet, Seraph's Embrace, Rabadon's Deathcap, Boots of Speed, Poro-Snax, Rod of Ages (Quick Charge), Ruby Crystal
Slippre, Poppy, Grasp of the Undying, Gargoyle Stoneplate, Mercury's Treads, Sterak's Gage, Poro-Snax, Hexdrinker, Bami's Cinder, Chain Vest
Slippre, Lux, Arcane Comet, Morellonomicon, Void Staff, Needlessly Large Rod, Poro-Snax, Boots of Speed, 
Slippre, Garen, Grasp of the Undying, Hexdrinker, Mercury's Treads, Spirit Visage, Poro-Snax, Sterak's Gage, Caulfield's Warhammer
Slippre, Sivir, Hail of Blades, The Bloodthirster, Phantom Dancer, Berserker's Greaves, Poro-Snax, Cloak of Agility, Executioner's Calling, Pickaxe
Slippre, Karthus, Arcane Comet, Seraph's Embrace, Liandry's Torment, Abyssal Mask, Poro-Snax, Morellonomicon, Rod of Ages (Quick Charge), Void Staff
Slippre, Gangplank, Electrocute, Infinity Edge, Trinity Force, Berserker's Greaves, Poro-Snax, Dead Man's Plate, Hexdrinker
Slippre, LeBlanc, Arcane Comet, Luden's Echo, Boots of Speed, Morellonomicon, Poro-Snax, , 
Zarajity, Evelynn, Electrocute, Enchantment: Runic Echoes, Refillable Potion, Sorcerer's Shoes, Lich Bane, Liandry's Torment, Blasting Wand
Zarajity, Leona, Aftershock, Refillable Potion, Remnant of the Aspect, Locket of the Iron Solari, Boots of Mobility, Control Ward, 
Zarajity, Diana, Dark Harvest, Enchantment: Runic Echoes, Lich Bane, Void Staff, Nashor's Tooth, Sorcerer's Shoes, 
Zarajity, Master Yi, Lethal Tempo, Enchantment: Bloodrazor, Berserker's Greaves, Guinsoo's Rageblade, Death's Dance, Jaurim's Fist, Ruby Crystal
Zarajity, Kayn, Dark Harvest, Enchantment: Warrior, Refillable Potion, Kindlegem, Boots of Speed, Control Ward, Ruby Crystal
Zarajity, Kayn, Dark Harvest, Enchantment: Warrior, Maw of Malmortius, Edge of Night, Duskblade of Draktharr, Boots of Mobility, Executioner's Calling
Zarajity, Kayn, Dark Harvest, Enchantment: Warrior, Refillable Potion, Youmuu's Ghostblade, Duskblade of Draktharr, Boots of Mobility, Long Sword
Zarajity, Xin Zhao, Hail of Blades, Enchantment: Warrior, Wit's End, Mercury's Treads, Trinity Force, Sterak's Gage, B. F. Sword
Zarajity, Kayn, Dark Harvest, Hunter's Talisman, Refillable Potion, , , , 
Zarajity, Ekko, Dark Harvest, Stopwatch, Corrupting Potion, Hextech Protobelt-01, Sorcerer's Shoes, Sheen, Aether Wisp
tiddÿ, Bard, Electrocute, Remnant of the Watchers, Twin Shadows, Boots of Mobility, Lich Bane, Forbidden Idol, Crystalline Bracer
tiddÿ, Volibear, Aftershock, Enchantment: Cinderhulk, Warmog's Armor, Mercury's Treads, Spirit Visage, Dead Man's Plate, Ruby Crystal
tiddÿ, Volibear, Aftershock, Enchantment: Cinderhulk, Warmog's Armor, Mercury's Treads, Dead Man's Plate, Spirit Visage, Jaurim's Fist
tiddÿ, Volibear, Aftershock, Enchantment: Cinderhulk, Refillable Potion, Mercury's Treads, Spirit Visage, Ruby Crystal, 
tiddÿ, Volibear, Aftershock, Enchantment: Cinderhulk, Sterak's Gage, Mercury's Treads, Giant's Belt, Spirit Visage, Kindlegem
tiddÿ, Karthus, Dark Harvest, Seraph's Embrace, Sorcerer's Shoes, Rabadon's Deathcap, Poro-Snax, Blasting Wand, Amplifying Tome, Ruby Crystal
tiddÿ, Bard, Electrocute, Remnant of the Watchers, Boots of Mobility, Fiendish Codex, Aether Wisp, , 
tiddÿ, Renekton, Press the Attack, Tiamat, Ninja Tabi, Doran's Blade, The Black Cleaver, B. F. Sword, Kindlegem
tiddÿ, Olaf, Electrocute, Tiamat, Vampiric Scepter, Ninja Tabi, Enchantment: Cinderhulk, Dead Man's Plate, Spirit Visage
tiddÿ, Olaf, Electrocute, Ravenous Hydra, Chain Vest, Ninja Tabi, Spirit Visage, Enchantment: Cinderhulk, Giant's Belt
Hula Girl, Jinx, Fleet Footwork, Guardian Angel, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Phantom Dancer, Rapid Firecannon
Hula Girl, Jinx, Fleet Footwork, Doran's Blade, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Control Ward, 
Hula Girl, Jinx, Fleet Footwork, Rapid Firecannon, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Control Ward, Vampiric Scepter
Hula Girl, Ezreal, Kleptomancy, Doran's Blade, Iceborn Gauntlet, Ionian Boots of Lucidity, Muramana, Blasting Wand, 
Hula Girl, Jinx, Fleet Footwork, The Bloodthirster, Infinity Edge, Berserker's Greaves, Rapid Firecannon, Runaan's Hurricane, B. F. Sword
Hula Girl, Jinx, Fleet Footwork, Doran's Blade, Infinity Edge, Berserker's Greaves, Zeal, Dagger, Control Ward
Hula Girl, Kai'Sa, Press the Attack, Doran's Blade, Manamune, Berserker's Greaves, Guinsoo's Rageblade, Nashor's Tooth, Zeal
Hula Girl, Pyke, Aftershock, Remnant of the Aspect, Long Sword, Boots of Mobility, Long Sword, Long Sword, 
Hula Girl, Jinx, Fleet Footwork, Doran's Blade, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Zeal, Kircheis Shard
Hula Girl, Kai'Sa, Press the Attack, Pickaxe, Berserker's Greaves, Stormrazor, Guinsoo's Rageblade, Runaan's Hurricane, B. F. Sword
MinionBlockBTW, Rumble, Arcane Comet, Zhonya's Hourglass, Liandry's Torment, Sorcerer's Shoes, Morellonomicon, Needlessly Large Rod, 
MinionBlockBTW, Yasuo, Fleet Footwork, Mercurial Scimitar, Berserker's Greaves, Statikk Shiv, Infinity Edge, Maw of Malmortius, B. F. Sword
MinionBlockBTW, Corki, Fleet Footwork, Doran's Blade, Infinity Edge, Long Sword, Trinity Force, Sorcerer's Shoes, 
MinionBlockBTW, Trundle, Press the Attack, Titanic Hydra, Thornmail, Enchantment: Warrior, Mercury's Treads, Wit's End, 
MinionBlockBTW, Rammus, Lethal Tempo, Enchantment: Bloodrazor, Refillable Potion, Mercury's Treads, Recurve Bow, Amplifying Tome, 
MinionBlockBTW, Poppy, Grasp of the Undying, Corrupting Potion, Sunfire Cape, Ninja Tabi, Iceborn Gauntlet, Thornmail, 
MinionBlockBTW, Kha'Zix, Electrocute, Enchantment: Warrior, Refillable Potion, Boots of Mobility, Duskblade of Draktharr, Youmuu's Ghostblade, 
MinionBlockBTW, Kayn, Conqueror, Enchantment: Warrior, Refillable Potion, Mercury's Treads, Phage, Kindlegem, 
MinionBlockBTW, Tryndamere, Lethal Tempo, Tiamat, Refillable Potion, Stalker's Blade, Berserker's Greaves, Essence Reaver, 
MinionBlockBTW, Vayne, Press the Attack, Blade of the Ruined King, The Bloodthirster, Guinsoo's Rageblade, Berserker's Greaves, Phantom Dancer, 
Silenzerz, Lulu, Summon Aery, Fiendish Codex, Hextech GLP-800, Redemption, Athene's Unholy Grail, Ionian Boots of Lucidity, 
Silenzerz, Kled, Conqueror, The Black Cleaver, Ninja Tabi, Sterak's Gage, Refillable Potion, , 
Silenzerz, Talon, Electrocute, Mortal Reminder, Duskblade of Draktharr, Ionian Boots of Lucidity, Trinity Force, Sterak's Gage, Vampiric Scepter
Silenzerz, Talon, Electrocute, Duskblade of Draktharr, Ionian Boots of Lucidity, Trinity Force, Maw of Malmortius, , 
Silenzerz, Rammus, Predator, Mercury's Treads, Thornmail, Dead Man's Plate, Poro-Snax, Adaptive Helm, 
Silenzerz, Maokai, Grasp of the Undying, Thornmail, Ninja Tabi, Spirit Visage, Iceborn Gauntlet, Ruby Crystal, Amplifying Tome
Silenzerz, Janna, Summon Aery, Ardent Censer, Hextech GLP-800, Ionian Boots of Lucidity, , , 
Silenzerz, Cho'Gath, Summon Aery, Rod of Ages (Quick Charge), Ninja Tabi, Spirit Visage, Thornmail, Kindlegem, Giant's Belt
Silenzerz, Varus, Lethal Tempo, Berserker's Greaves, Guinsoo's Rageblade, Blade of the Ruined King, Wit's End, Stinger, Amplifying Tome
Silenzerz, Jhin, Fleet Footwork, Infinity Edge, Rapid Firecannon, Berserker's Greaves, Cloak of Agility, B. F. Sword, Long Sword
Emmi Chan, Leona, Aftershock, Knight's Vow, Remnant of the Aspect, Zeke's Convergence, Boots of Mobility, Jaurim's Fist, 
Emmi Chan, Thresh, Aftershock, Zeke's Convergence, Nomad's Medallion, Refillable Potion, Boots of Mobility, Ruby Crystal, 
Emmi Chan, Thresh, Aftershock, Knight's Vow, Nomad's Medallion, Randuin's Omen, Boots of Mobility, Frozen Heart, 
Emmi Chan, Lux, Arcane Comet, Sorcerer's Shoes, Frostfang, Rabadon's Deathcap, Mejai's Soulstealer, Oblivion Orb, Seeker's Armguard
Emmi Chan, Yuumi, Summon Aery, Ardent Censer, Frostfang, Ionian Boots of Lucidity, Mejai's Soulstealer, Needlessly Large Rod, Needlessly Large Rod
Emmi Chan, Thresh, Aftershock, Knight's Vow, Remnant of the Ascended, Zeke's Convergence, Dead Man's Plate, Negatron Cloak, Boots of Mobility
Emmi Chan, Thresh, Aftershock, Knight's Vow, Nomad's Medallion, Warden's Mail, Zeke's Convergence, Boots of Mobility, Giant's Belt
Emmi Chan, Yuumi, Summon Aery, Mejai's Soulstealer, Frostfang, Ionian Boots of Lucidity, Amplifying Tome, , 
Emmi Chan, Thresh, Aftershock, Mikael's Crucible, Remnant of the Ascended, Zeke's Convergence, Knight's Vow, Boots of Mobility, Giant's Belt
Emmi Chan, Yuumi, Summon Aery, Mejai's Soulstealer, Frostfang, Twin Shadows, Ionian Boots of Lucidity, Ardent Censer, 
josahfat06, Katarina, Electrocute, Hextech Gunblade, Broken Stopwatch, Sorcerer's Shoes, Seeker's Armguard, Amplifying Tome, 
josahfat06, Katarina, Electrocute, Hextech Gunblade, Zhonya's Hourglass, Sorcerer's Shoes, Void Staff, , 
josahfat06, Ashe, Arcane Comet, Trinity Force, Essence Reaver, Berserker's Greaves, Runaan's Hurricane, Guardian Angel, Vampiric Scepter
josahfat06, Ashe, Arcane Comet, Trinity Force, Guardian Angel, Runaan's Hurricane, Essence Reaver, Berserker's Greaves, 
josahfat06, Karma, Glacial Augment, Sorcerer's Shoes, Frostfang, , , , 
josahfat06, Ashe, Arcane Comet, Trinity Force, B. F. Sword, Berserker's Greaves, Essence Reaver, Cloth Armor, 
josahfat06, Ashe, Arcane Comet, Doran's Blade, Trinity Force, Zeal, Berserker's Greaves, Essence Reaver, 
josahfat06, Tristana, Press the Attack, Doran's Shield, Health Potion, Total Biscuit of Everlasting Will, , , 
josahfat06, Ashe, Arcane Comet, Runaan's Hurricane, Essence Reaver, Trinity Force, Berserker's Greaves, , 
josahfat06, Ashe, Arcane Comet, Stinger, Essence Reaver, Berserker's Greaves, Sheen, Phage, 
Kitttyy, Jinx, Fleet Footwork, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Stormrazor, The Bloodthirster, 
Kitttyy, Jax, Electrocute, Trinity Force, Mercury's Treads, Tiamat, Jaurim's Fist, Ruby Crystal, 
Kitttyy, Zyra, Arcane Comet, Luden's Echo, Sorcerer's Shoes, Liandry's Torment, Ruby Crystal, , 
Kitttyy, Brand, Arcane Comet, Rabadon's Deathcap, Sorcerer's Shoes, Liandry's Torment, Morellonomicon, Luden's Echo, Banshee's Veil
Kitttyy, Ashe, Fleet Footwork, Blade of the Ruined King, Runaan's Hurricane, Berserker's Greaves, The Bloodthirster, Zeal, Dagger
Kitttyy, Sivir, Fleet Footwork, Statikk Shiv, Berserker's Greaves, The Bloodthirster, B. F. Sword, Cloak of Agility, 
Kitttyy, Soraka, Aftershock, Luden's Echo, Ionian Boots of Lucidity, Ardent Censer, Rabadon's Deathcap, Rejuvenation Bead, 
Kitttyy, Veigar, Arcane Comet, Seraph's Embrace, Sorcerer's Shoes, Luden's Echo, Needlessly Large Rod, Needlessly Large Rod, 
b00msticks, Leona, Aftershock, Targon's Brace, Ninja Tabi, Chain Vest, Kindlegem, , 
b00msticks, Leona, Aftershock, Targon's Brace, Knight's Vow, Boots of Speed, , , 
b00msticks, Jarvan IV, Conqueror, Enchantment: Warrior, Refillable Potion, Ruby Crystal, Boots of Speed, Cloth Armor, 
b00msticks, Sion, Aftershock, Chain Vest, Mercury's Treads, Sunfire Cape, Iceborn Gauntlet, Adaptive Helm, Negatron Cloak
b00msticks, Nocturne, Dark Harvest, Youmuu's Ghostblade, Sterak's Gage, Enchantment: Warrior, Spear of Shojin, Mercury's Treads, 
b00msticks, Jarvan IV, Dark Harvest, Youmuu's Ghostblade, Enchantment: Warrior, Boots of Mobility, Duskblade of Draktharr, Long Sword, B. F. Sword
b00msticks, Leona, Aftershock, Relic Shield, Health Potion, , , , 
b00msticks, Leona, Aftershock, Remnant of the Aspect, Zeke's Convergence, Knight's Vow, Boots of Mobility, Ruby Crystal, 
b00msticks, Leona, Aftershock, Targon's Brace, Knight's Vow, Zeke's Convergence, Boots of Mobility, Warmog's Armor, Ruby Crystal
b00msticks, Malzahar, Summon Aery, Blasting Wand, Luden's Echo, Sorcerer's Shoes, Banshee's Veil, Rylai's Crystal Scepter, Liandry's Torment
Bassed, Aatrox, Conqueror, Ninja Tabi, Death's Dance, The Black Cleaver, Broken Stopwatch, Maw of Malmortius, B. F. Sword
Bassed, Akali, Fleet Footwork, Sorcerer's Shoes, Hextech Gunblade, Zhonya's Hourglass, Morellonomicon, Liandry's Torment, Rabadon's Deathcap
Bassed, Akali, Fleet Footwork, Sorcerer's Shoes, Hextech Gunblade, Zhonya's Hourglass, Morellonomicon, , 
Bassed, Akali, Fleet Footwork, Sorcerer's Shoes, Hextech Gunblade, Zhonya's Hourglass, Morellonomicon, Doran's Shield, Needlessly Large Rod
Bassed, Aatrox, Conqueror, Ninja Tabi, Death's Dance, The Black Cleaver, Sterak's Gage, , 
Bassed, Akali, Fleet Footwork, Needlessly Large Rod, Hextech Gunblade, Zhonya's Hourglass, Sorcerer's Shoes, Doran's Shield, 
Bassed, Akali, Fleet Footwork, Sorcerer's Shoes, Hextech Gunblade, Zhonya's Hourglass, Void Staff, , 
Bassed, Vladimir, Phase Rush, Spirit Visage, Hextech Protobelt-01, Zhonya's Hourglass, Poro-Snax, Liandry's Torment, Null-Magic Mantle, Mercury's Treads
Bassed, Talon, Electrocute, Duskblade of Draktharr, Ravenous Hydra, Youmuu's Ghostblade, The Black Cleaver, Ionian Boots of Lucidity, Hexdrinker
Bassed, Kennen, Kleptomancy, Blasting Wand, Zhonya's Hourglass, Hextech Gunblade, Haunting Guise, Mercury's Treads, 
Spencskeren, Nasus, Conqueror, Trinity Force, Thornmail, Sterak's Gage, Poro-Snax, Spectre's Cowl, Kindlegem, Mercury's Treads
Spencskeren, Pyke, Dark Harvest, Duskblade of Draktharr, Youmuu's Ghostblade, Ionian Boots of Lucidity, Poro-Snax, Death's Dance, Spear of Shojin, The Black Cleaver
Spencskeren, Tristana, Press the Attack, Infinity Edge, Mercurial Scimitar, Berserker's Greaves, Poro-Snax, Rapid Firecannon, Null-Magic Mantle, Long Sword
Spencskeren, Annie, Arcane Comet, Morellonomicon, Hextech Protobelt-01, Sorcerer's Shoes, Rylai's Crystal Scepter, Needlessly Large Rod, 
Spencskeren, Xerath, Arcane Comet, Sorcerer's Shoes, Wooglet's Witchcap, Void Staff, Arcane Sweeper, Luden's Echo, Morellonomicon, Rylai's Crystal Scepter
Spencskeren, Bard, Arcane Comet, Boots of Mobility, Remnant of the Watchers, Redemption, Aegis of the Legion, Twin Shadows, 
Spencskeren, Tahm Kench, Guardian, Remnant of the Aspect, Ohmwrecker, Boots of Swiftness, Dead Man's Plate, , 
Spencskeren, Thresh, Aftershock, Forbidden Idol, Remnant of the Ascended, Boots of Mobility, Zeke's Convergence, Control Ward, Ruby Crystal
Spencskeren, Nautilus, Aftershock, Ninja Tabi, Remnant of the Aspect, Gargoyle Stoneplate, Righteous Glory, , 
Spencskeren, Thresh, Guardian, Aegis of the Legion, Remnant of the Ascended, Redemption, Boots of Mobility, Zeke's Convergence, Control Ward
Katatoníc, Riven, Conqueror, The Black Cleaver, Refillable Potion, Ionian Boots of Lucidity, Vampiric Scepter, Control Ward, Long Sword
Katatoníc, Katarina, Conqueror, Hextech Gunblade, Refillable Potion, Mercury's Treads, Death's Dance, Amplifying Tome, 
Katatoníc, Katarina, Conqueror, Hextech Gunblade, Refillable Potion, Sorcerer's Shoes, Death's Dance, Seeker's Armguard, Fiendish Codex
Katatoníc, Ahri, Electrocute, Zhonya's Hourglass, Luden's Echo, Mercury's Treads, Doran's Ring, Control Ward, 
Katatoníc, Katarina, Electrocute, Hextech Gunblade, Zhonya's Hourglass, Needlessly Large Rod, Morellonomicon, Mercury's Treads, Needlessly Large Rod
Katatoníc, Katarina, Electrocute, Long Sword, Refillable Potion, , , , 
Katatoníc, Diana, Electrocute, Lich Bane, Refillable Potion, Sorcerer's Shoes, Fiendish Codex, Enchantment: Runic Echoes, 
Katatoníc, Katarina, Conqueror, Hextech Gunblade, Zhonya's Hourglass, Control Ward, Refillable Potion, Mercury's Treads, 
Katatoníc, Katarina, Conqueror, Hextech Gunblade, Zhonya's Hourglass, Ninja Tabi, Needlessly Large Rod, , 
Katatoníc, Lux, Aftershock, Frostfang, Athene's Unholy Grail, Sorcerer's Shoes, Ruby Crystal, Control Ward, 
NarcoticMOOSE, Udyr, Press the Attack, Enchantment: Cinderhulk, Refillable Potion, Ninja Tabi, Trinity Force, , 
NarcoticMOOSE, Gragas, Arcane Comet, Rod of Ages, Sorcerer's Shoes, Rabadon's Deathcap, Rylai's Crystal Scepter, Iceborn Gauntlet, 
NarcoticMOOSE, Amumu, Aftershock, Refillable Potion, Enchantment: Cinderhulk, Ninja Tabi, Rylai's Crystal Scepter, Frozen Heart, Crystalline Bracer
NarcoticMOOSE, Amumu, Aftershock, Enchantment: Cinderhulk, Refillable Potion, Ninja Tabi, Amplifying Tome, Blasting Wand, Ruby Crystal
NarcoticMOOSE, Volibear, Aftershock, Sunfire Cape, Ninja Tabi, Randuin's Omen, Kindlegem, Crystalline Bracer, 
NarcoticMOOSE, Amumu, Aftershock, Liandry's Torment, Enchantment: Cinderhulk, Rylai's Crystal Scepter, Thornmail, Mercury's Treads, 
NarcoticMOOSE, Amumu, Aftershock, Sunfire Cape, Enchantment: Cinderhulk, Ninja Tabi, Rylai's Crystal Scepter, Thornmail, Glacial Shroud
NarcoticMOOSE, Volibear, Aftershock, Giant's Belt, Doran's Blade, Sunfire Cape, Spirit Visage, Mercury's Treads, Kindlegem
NarcoticMOOSE, Volibear, Aftershock, Gargoyle Stoneplate, Enchantment: Cinderhulk, Warmog's Armor, Ninja Tabi, Jaurim's Fist, 
amigos y me, Miss Fortune, Dark Harvest, Mercury's Treads, Stopwatch, Youmuu's Ghostblade, Duskblade of Draktharr, Kindlegem, Zeal
amigos y me, Jhin, Hail of Blades, Essence Reaver, Pickaxe, Berserker's Greaves, Poro-Snax, Rapid Firecannon, Brawler's Gloves
amigos y me, Vayne, Fleet Footwork, Berserker's Greaves, Refillable Potion, Blade of the Ruined King, Arcane Sweeper, Dagger, 
amigos y me, Gangplank, Grasp of the Undying, Trinity Force, Corrupting Potion, Caulfield's Warhammer, Arcane Sweeper, B. F. Sword, Slightly Magical Boots
amigos y me, Fiddlesticks, Electrocute, Enchantment: Runic Echoes, Wooglet's Witchcap, Refillable Potion, Arcane Sweeper, Banshee's Veil, Sorcerer's Shoes
amigos y me, Fiddlesticks, Electrocute, Enchantment: Runic Echoes, Sorcerer's Shoes, Refillable Potion, Arcane Sweeper, , 
amigos y me, Cho'Gath, Arcane Comet, Rod of Ages, Seeker's Armguard, Refillable Potion, Arcane Sweeper, Boots of Speed, 
amigos y me, Ivern, Summon Aery, Rod of Ages (Quick Charge), Righteous Glory, Redemption, Poro-Snax, Mercury's Treads, Chalice of Harmony, Fiendish Codex
amigos y me, Vladimir, Phase Rush, Mejai's Soulstealer, Void Staff, Spellbinder, Rabadon's Deathcap, Sorcerer's Shoes, Banshee's Veil
amigos y me, Mordekaiser, Conqueror, Nashor's Tooth, Seeker's Armguard, Hextech Protobelt-01, Arcane Sweeper, Boots of Speed, Spectre's Cowl, Kindlegem
D1 Kayn Player, Evelynn, Electrocute, Enchantment: Runic Echoes, Sorcerer's Shoes, Lich Bane, Oblivion Orb, The Dark Seal, 
D1 Kayn Player, Kayn, Dark Harvest, Hunter's Talisman, Refillable Potion, , , , 
D1 Kayn Player, Kayn, Electrocute, Enchantment: Warrior, Refillable Potion, The Black Cleaver, Mercury's Treads, Spirit Visage, 
D1 Kayn Player, Kayn, Conqueror, Enchantment: Warrior, Refillable Potion, Control Ward, Ninja Tabi, The Black Cleaver, Ruby Crystal
D1 Kayn Player, Aatrox, Conqueror, Doran's Shield, Spirit Visage, The Black Cleaver, Mercury's Treads, Death's Dance, Ruby Crystal
D1 Kayn Player, Kayn, Conqueror, Enchantment: Warrior, Refillable Potion, Spirit Visage, The Black Cleaver, Cloth Armor, Ninja Tabi
D1 Kayn Player, Evelynn, Electrocute, Enchantment: Runic Echoes, Sorcerer's Shoes, Control Ward, The Dark Seal, Amplifying Tome, Lich Bane
D1 Kayn Player, Kayn, Dark Harvest, Enchantment: Warrior, Edge of Night, Youmuu's Ghostblade, Boots of Mobility, Duskblade of Draktharr, Guardian Angel
D1 Kayn Player, Kayn, Conqueror, Enchantment: Warrior, Spirit Visage, Control Ward, Ninja Tabi, Guardian Angel, The Black Cleaver
Pudging, Taliyah, Dark Harvest, Luden's Echo, Broken Stopwatch, Frostfang, Sorcerer's Shoes, Morellonomicon, Seeker's Armguard
Pudging, Dr. Mundo, Electrocute, Doran's Shield, Sunfire Cape, Ninja Tabi, , , 
Pudging, Taliyah, Dark Harvest, Sorcerer's Shoes, Luden's Echo, Frostfang, Morellonomicon, , 
Pudging, Taliyah, Dark Harvest, Luden's Echo, Zhonya's Hourglass, Frostfang, Morellonomicon, Sorcerer's Shoes, 
Pudging, Taliyah, Electrocute, Luden's Echo, Zhonya's Hourglass, Frostfang, Morellonomicon, Sorcerer's Shoes, 
Pudging, Taliyah, Dark Harvest, Lost Chapter, Blasting Wand, Frostfang, Sorcerer's Shoes, , 
Pudging, Taliyah, Dark Harvest, Sorcerer's Shoes, Stopwatch, Frostfang, Luden's Echo, , 
Pudging, Taliyah, Dark Harvest, Sorcerer's Shoes, Control Ward, Frostfang, Morellonomicon, Luden's Echo, 
Pudging, Taliyah, Dark Harvest, Luden's Echo, Zhonya's Hourglass, Remnant of the Watchers, Liandry's Torment, Sorcerer's Shoes, 
PGE Giiñ, Morgana, Summon Aery, Frostfang, Locket of the Iron Solari, Zhonya's Hourglass, Boots of Mobility, , 
PGE Giiñ, Thresh, Aftershock, Remnant of the Ascended, Control Ward, Knight's Vow, Warden's Mail, Refillable Potion, Boots of Mobility
PGE Giiñ, Thresh, Aftershock, Remnant of the Ascended, Control Ward, Total Biscuit of Everlasting Will, Aegis of the Legion, Boots of Mobility, Health Potion
PGE Giiñ, Rakan, Guardian, Remnant of the Watchers, Null-Magic Mantle, Knight's Vow, Aegis of the Legion, Boots of Mobility, 
PGE Giiñ, Lucian, Press the Attack, Doran's Blade, Health Potion, Total Biscuit of Everlasting Will, , , 
PGE Giiñ, Thresh, Aftershock, Remnant of the Ascended, Control Ward, Knight's Vow, Boots of Mobility, Cloth Armor, Null-Magic Mantle
PGE Giiñ, Lux, Aftershock, Remnant of the Watchers, Ardent Censer, Stopwatch, Needlessly Large Rod, Refillable Potion, Boots of Speed
PGE Giiñ, Karma, Summon Aery, Remnant of the Watchers, Ardent Censer, Boots of Swiftness, Ruby Crystal, Control Ward, 
PGE Giiñ, Thresh, Aftershock, Remnant of the Ascended, Zeke's Convergence, Knight's Vow, Boots of Mobility, Glacial Shroud, Crystalline Bracer
PGE Giiñ, Nautilus, Aftershock, Remnant of the Aspect, Ninja Tabi, Control Ward, Knight's Vow, Glacial Shroud, Warden's Mail
Fapazoid, Jinx, Lethal Tempo, Quicksilver Sash, Vampiric Scepter, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, B. F. Sword
Fapazoid, Vayne, Press the Attack, Blade of the Ruined King, Berserker's Greaves, Infinity Edge, Zeal, Brawler's Gloves, Guinsoo's Rageblade
